Player,ID,Season,GM,KI,MK,HB,GL,BH,HO,TK,FF,FA,%P,FantasyAve,KI_norm,MK_norm,HB_norm,GL_norm,BH_norm,HO_norm,TK_norm,FF_norm,FA_norm,%P_norm,FantasyAve_norm
"McDonald, Oscar",489.00,2019,12.00,76.00,31.00,31.00,1.00,0.00,2.00,27.00,2.00,13.00,89.80,38.50,0.16,0.16,0.07,0.01,0.00,0.00,0.16,0.04,0.17,0.91,0.30
"McDonald, Tom",490.00,2021,23.00,217.00,122.00,105.00,33.00,22.00,30.00,51.00,22.00,26.00,84.60,70.70,0.42,0.67,0.24,0.53,0.54,0.04,0.28,0.41,0.57,0.83,0.57
"McDonald, Tom",490.00,2020,9.00,50.00,29.00,27.00,7.00,1.00,16.00,15.00,8.00,6.00,78.90,55.60,0.17,0.23,0.10,0.14,0.03,0.03,0.13,0.19,0.21,0.75,0.40
"McDonald, Tom",490.00,2019,15.00,128.00,65.00,77.00,18.00,15.00,23.00,23.00,15.00,11.00,86.80,63.50,0.27,0.35,0.17,0.24,0.30,0.02,0.14,0.28,0.14,0.87,0.50
"McDonald-Tipungwuti, Anthony",491.00,2021,20.00,129.00,49.00,72.00,34.00,14.00,0.00,56.00,16.00,18.00,80.00,54.10,0.25,0.27,0.16,0.55,0.34,0.00,0.30,0.30,0.39,0.77,0.43
"McDonald-Tipungwuti, Anthony",491.00,2020,17.00,86.00,35.00,61.00,19.00,7.00,0.00,57.00,8.00,16.00,83.20,58.40,0.29,0.28,0.23,0.39,0.19,0.00,0.49,0.19,0.55,0.80,0.42
"McDonald-Tipungwuti, Anthony",491.00,2019,23.00,166.00,66.00,97.00,32.00,13.00,0.00,99.00,25.00,24.00,79.10,62.80,0.35,0.35,0.21,0.42,0.26,0.00,0.59,0.47,0.31,0.79,0.50
"McEvoy, Ben",492.00,2021,22.00,135.00,111.00,140.00,12.00,8.00,370.00,78.00,28.00,14.00,82.40,80.30,0.26,0.61,0.31,0.19,0.20,0.46,0.42,0.52,0.30,0.80,0.65
"McEvoy, Ben",492.00,2020,16.00,69.00,51.00,72.00,4.00,1.00,161.00,31.00,10.00,8.00,82.30,62.50,0.23,0.41,0.27,0.08,0.03,0.27,0.26,0.23,0.28,0.79,0.46
"McEvoy, Ben",492.00,2019,19.00,101.00,91.00,135.00,8.00,2.00,538.00,46.00,17.00,17.00,81.00,83.40,0.21,0.48,0.30,0.11,0.04,0.53,0.27,0.32,0.22,0.81,0.67
"McGovern, Jeremy",493.00,2021,15.00,196.00,111.00,50.00,0.00,0.00,9.00,15.00,17.00,9.00,80.30,72.00,0.38,0.61,0.11,0.00,0.00,0.01,0.08,0.31,0.20,0.78,0.58
"McGovern, Jeremy",493.00,2020,12.00,114.00,72.00,43.00,0.00,0.00,0.00,14.00,9.00,9.00,78.40,71.00,0.38,0.58,0.16,0.00,0.00,0.00,0.12,0.21,0.31,0.74,0.53
"McGovern, Jeremy",493.00,2019,23.00,242.00,164.00,101.00,1.00,1.00,12.00,36.00,27.00,13.00,84.40,68.30,0.51,0.87,0.22,0.01,0.02,0.01,0.21,0.51,0.17,0.85,0.54
"McGovern, Mitch",494.00,2021,5.00,42.00,24.00,14.00,6.00,4.00,0.00,13.00,7.00,0.00,76.60,65.00,0.08,0.13,0.03,0.10,0.10,0.00,0.07,0.13,0.00,0.73,0.52
"McGovern, Mitch",494.00,2020,12.00,70.00,39.00,18.00,9.00,2.00,3.00,22.00,9.00,7.00,76.40,51.90,0.24,0.31,0.07,0.18,0.06,0.01,0.19,0.21,0.24,0.71,0.36
"McGovern, Mitch",494.00,2019,16.00,96.00,60.00,40.00,22.00,11.00,0.00,24.00,15.00,7.00,73.70,48.80,0.20,0.32,0.09,0.29,0.22,0.00,0.14,0.28,0.09,0.72,0.38
"McGrath, Andrew",495.00,2021,15.00,171.00,43.00,167.00,2.00,4.00,0.00,66.00,17.00,11.00,75.00,82.70,0.33,0.24,0.38,0.03,0.10,0.00,0.36,0.31,0.24,0.72,0.67
"McGrath, Andrew",495.00,2020,14.00,149.00,22.00,161.00,0.00,1.00,0.00,67.00,14.00,12.00,79.70,96.60,0.50,0.18,0.60,0.00,0.03,0.00,0.57,0.33,0.41,0.76,0.75
"McGrath, Andrew",495.00,2019,23.00,248.00,79.00,236.00,9.00,3.00,0.00,60.00,12.00,6.00,78.80,75.80,0.52,0.42,0.52,0.12,0.06,0.00,0.36,0.23,0.08,0.78,0.60
"McHenry, Ned",496.00,2021,21.00,120.00,54.00,138.00,11.00,7.00,0.00,65.00,21.00,37.00,78.30,49.60,0.23,0.30,0.31,0.18,0.17,0.00,0.35,0.39,0.80,0.75,0.40
"McHenry, Ned",496.00,2020,8.00,31.00,17.00,43.00,0.00,4.00,0.00,23.00,10.00,12.00,80.30,46.90,0.10,0.14,0.16,0.00,0.11,0.00,0.20,0.23,0.41,0.77,0.32
"McInerney, Justin",497.00,2021,21.00,229.00,113.00,150.00,7.00,2.00,1.00,23.00,21.00,19.00,79.50,68.00,0.44,0.62,0.34,0.11,0.05,0.00,0.12,0.39,0.41,0.77,0.55
"McInerney, Justin",497.00,2020,9.00,60.00,26.00,65.00,5.00,0.00,0.00,13.00,8.00,8.00,81.80,63.10,0.20,0.21,0.24,0.10,0.00,0.00,0.11,0.19,0.28,0.78,0.46
"McInerney, Justin",497.00,2019,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,56.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.52,0.09
"McInerney, Oscar",498.00,2021,23.00,156.00,53.00,145.00,6.00,5.00,672.00,51.00,39.00,29.00,82.60,77.70,0.30,0.29,0.33,0.10,0.12,0.84,0.28,0.72,0.63,0.80,0.63
"McInerney, Oscar",498.00,2020,19.00,91.00,33.00,75.00,6.00,4.00,363.00,57.00,19.00,13.00,79.40,74.50,0.31,0.26,0.28,0.12,0.11,0.61,0.49,0.44,0.45,0.75,0.56
"McInerney, Oscar",498.00,2019,21.00,76.00,55.00,97.00,10.00,7.00,336.00,55.00,16.00,20.00,74.40,55.50,0.16,0.29,0.21,0.13,0.14,0.33,0.33,0.30,0.26,0.73,0.44
"McIntosh, Kamdyn",499.00,2021,17.00,182.00,69.00,81.00,1.00,4.00,0.00,41.00,13.00,19.00,78.10,61.50,0.35,0.38,0.18,0.02,0.10,0.00,0.22,0.24,0.41,0.75,0.49
"McIntosh, Kamdyn",499.00,2020,18.00,165.00,68.00,79.00,6.00,4.00,0.00,30.00,9.00,11.00,82.10,69.00,0.56,0.54,0.29,0.12,0.11,0.00,0.26,0.21,0.38,0.79,0.51
"McIntosh, Kamdyn",499.00,2019,16.00,152.00,64.00,74.00,7.00,3.00,2.00,46.00,15.00,11.00,81.30,63.10,0.32,0.34,0.16,0.09,0.06,0.00,0.27,0.28,0.14,0.81,0.50
"McKay, Ben",500.00,2021,22.00,99.00,95.00,111.00,0.00,0.00,0.00,31.00,14.00,17.00,94.20,40.50,0.19,0.52,0.25,0.00,0.00,0.00,0.17,0.26,0.37,0.94,0.32
"McKay, Ben",500.00,2020,11.00,43.00,36.00,59.00,0.00,0.00,2.00,18.00,7.00,6.00,90.60,47.50,0.14,0.29,0.22,0.00,0.00,0.00,0.15,0.16,0.21,0.90,0.33
"McKay, Ben",500.00,2019,3.00,11.00,10.00,10.00,0.00,1.00,0.00,4.00,1.00,1.00,77.30,32.70,0.02,0.05,0.02,0.00,0.02,0.00,0.02,0.02,0.01,0.76,0.25
"McKay, Harry",501.00,2021,19.00,154.00,113.00,31.00,58.00,33.00,6.00,27.00,27.00,18.00,86.20,70.10,0.30,0.62,0.07,0.94,0.80,0.01,0.15,0.50,0.39,0.85,0.57
"McKay, Harry",501.00,2020,13.00,76.00,57.00,21.00,21.00,15.00,0.00,20.00,14.00,17.00,87.80,60.10,0.26,0.46,0.08,0.43,0.42,0.00,0.17,0.33,0.59,0.86,0.44
"McKay, Harry",501.00,2019,20.00,161.00,125.00,46.00,26.00,30.00,20.00,32.00,22.00,26.00,85.80,61.40,0.34,0.66,0.10,0.34,0.60,0.02,0.19,0.42,0.33,0.86,0.49
"McKenna, Conor",502.00,2020,6.00,55.00,18.00,25.00,1.00,0.00,0.00,10.00,2.00,2.00,83.20,64.80,0.19,0.14,0.09,0.02,0.00,0.00,0.09,0.05,0.07,0.80,0.48
"McKenna, Conor",502.00,2019,22.00,315.00,58.00,145.00,2.00,1.00,0.00,34.00,14.00,8.00,86.40,70.40,0.67,0.31,0.32,0.03,0.02,0.00,0.20,0.26,0.10,0.87,0.56
"McKenzie, Daniel",503.00,2021,12.00,105.00,56.00,75.00,5.00,0.00,0.00,20.00,6.00,12.00,70.60,59.40,0.20,0.31,0.17,0.08,0.00,0.00,0.11,0.11,0.26,0.66,0.48
"McKenzie, Daniel",503.00,2019,15.00,84.00,50.00,79.00,0.00,0.00,0.00,34.00,6.00,13.00,80.60,44.20,0.18,0.27,0.17,0.00,0.00,0.00,0.20,0.11,0.17,0.80,0.35
"McKenzie, Trent",504.00,2021,14.00,183.00,84.00,30.00,1.00,0.00,0.00,24.00,6.00,7.00,90.70,67.70,0.35,0.46,0.07,0.02,0.00,0.00,0.13,0.11,0.15,0.90,0.55
"McKenzie, Trent",504.00,2020,17.00,169.00,75.00,28.00,0.00,2.00,0.00,18.00,14.00,10.00,89.80,62.20,0.57,0.60,0.10,0.00,0.06,0.00,0.15,0.33,0.34,0.89,0.45
"McKenzie, Trent",504.00,2019,1.00,15.00,4.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,94.00,70.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.96,0.56
"McKernan, Shaun",505.00,2021,4.00,24.00,8.00,12.00,2.00,1.00,44.00,7.00,2.00,9.00,76.00,45.00,0.04,0.04,0.03,0.03,0.02,0.05,0.04,0.04,0.20,0.73,0.36
"McKernan, Shaun",505.00,2020,9.00,48.00,31.00,24.00,5.00,6.00,41.00,11.00,4.00,18.00,78.00,49.40,0.16,0.25,0.09,0.10,0.17,0.07,0.09,0.09,0.62,0.74,0.34
"McKernan, Shaun",505.00,2019,16.00,136.00,81.00,58.00,17.00,11.00,116.00,30.00,16.00,29.00,84.40,65.30,0.29,0.43,0.13,0.22,0.22,0.11,0.18,0.30,0.37,0.85,0.52
"McLean, Hayden",506.00,2021,12.00,67.00,53.00,35.00,11.00,6.00,30.00,23.00,5.00,5.00,81.70,51.20,0.13,0.29,0.08,0.18,0.15,0.04,0.12,0.09,0.11,0.79,0.41
"McLean, Hayden",506.00,2020,6.00,24.00,13.00,14.00,5.00,1.00,14.00,15.00,1.00,5.00,78.70,47.90,0.08,0.10,0.05,0.10,0.03,0.02,0.13,0.02,0.17,0.74,0.33
"McLean, Hayden",506.00,2019,4.00,23.00,12.00,20.00,0.00,1.00,53.00,19.00,5.00,7.00,82.00,64.80,0.05,0.06,0.04,0.00,0.02,0.05,0.11,0.09,0.09,0.82,0.51
"McLean, Toby",507.00,2021,3.00,17.00,9.00,25.00,2.00,2.00,0.00,13.00,3.00,1.00,74.30,64.70,0.03,0.05,0.06,0.03,0.05,0.00,0.07,0.06,0.02,0.71,0.52
"McLean, Toby",507.00,2020,12.00,57.00,16.00,108.00,6.00,4.00,0.00,45.00,13.00,10.00,76.70,66.50,0.19,0.13,0.40,0.12,0.11,0.00,0.38,0.30,0.34,0.72,0.49
"McLean, Toby",507.00,2019,19.00,142.00,72.00,156.00,14.00,10.00,0.00,62.00,22.00,14.00,74.80,67.20,0.30,0.38,0.34,0.18,0.20,0.00,0.37,0.42,0.18,0.74,0.53
"McNeil, Lachlan",508.00,2021,13.00,60.00,21.00,51.00,7.00,8.00,0.00,24.00,7.00,7.00,62.80,36.70,0.12,0.12,0.11,0.11,0.20,0.00,0.13,0.13,0.15,0.57,0.29
"McNiece, Ben",509.00,2019,5.00,27.00,10.00,25.00,0.00,0.00,0.00,7.00,6.00,5.00,83.20,36.00,0.06,0.05,0.06,0.00,0.00,0.00,0.04,0.11,0.06,0.83,0.28
"McPherson, Andrew",510.00,2021,18.00,156.00,54.00,88.00,0.00,0.00,0.00,29.00,8.00,7.00,70.40,50.50,0.30,0.30,0.20,0.00,0.00,0.00,0.16,0.15,0.15,0.66,0.40
"McPherson, Andrew",510.00,2020,9.00,56.00,25.00,58.00,0.00,0.00,0.00,15.00,6.00,2.00,72.90,58.20,0.19,0.20,0.22,0.00,0.00,0.00,0.13,0.14,0.07,0.67,0.42
"McStay, Daniel",511.00,2021,19.00,120.00,88.00,71.00,28.00,10.00,8.00,58.00,19.00,9.00,81.40,61.90,0.23,0.49,0.16,0.45,0.24,0.01,0.31,0.35,0.20,0.79,0.50
"McStay, Daniel",511.00,2020,17.00,80.00,54.00,45.00,11.00,6.00,7.00,27.00,9.00,8.00,89.30,48.80,0.27,0.43,0.17,0.22,0.17,0.01,0.23,0.21,0.28,0.88,0.34
"McStay, Daniel",511.00,2019,24.00,120.00,100.00,122.00,21.00,16.00,13.00,50.00,9.00,8.00,83.30,51.80,0.25,0.53,0.27,0.28,0.32,0.01,0.30,0.17,0.10,0.83,0.41
"McVeigh, Jarrad",512.00,2019,6.00,57.00,24.00,51.00,1.00,0.00,0.00,7.00,2.00,3.00,73.80,62.00,0.12,0.13,0.11,0.01,0.00,0.00,0.04,0.04,0.04,0.72,0.49
"Meek, Lloyd",513.00,2021,9.00,21.00,12.00,58.00,1.00,2.00,129.00,14.00,7.00,14.00,72.90,41.40,0.04,0.07,0.13,0.02,0.05,0.16,0.08,0.13,0.30,0.69,0.33
"Melican, Lewis",514.00,2021,6.00,53.00,30.00,23.00,0.00,0.00,0.00,5.00,5.00,3.00,88.70,51.80,0.10,0.17,0.05,0.00,0.00,0.00,0.03,0.09,0.07,0.87,0.41
"Melican, Lewis",514.00,2020,9.00,52.00,21.00,37.00,0.00,0.00,0.00,14.00,6.00,6.00,84.70,46.80,0.18,0.17,0.14,0.00,0.00,0.00,0.12,0.14,0.21,0.82,0.32
"Melican, Lewis",514.00,2019,17.00,109.00,56.00,66.00,0.00,0.00,0.00,36.00,11.00,20.00,88.60,42.50,0.23,0.30,0.15,0.00,0.00,0.00,0.21,0.21,0.26,0.90,0.33
"Melksham, Jake",515.00,2021,12.00,58.00,25.00,49.00,8.00,4.00,0.00,18.00,3.00,10.00,57.30,37.00,0.11,0.14,0.11,0.13,0.10,0.00,0.10,0.06,0.22,0.51,0.29
"Melksham, Jake",515.00,2020,17.00,110.00,49.00,50.00,15.00,8.00,0.00,23.00,11.00,13.00,84.20,54.30,0.37,0.39,0.19,0.31,0.22,0.00,0.20,0.26,0.45,0.82,0.39
"Melksham, Jake",515.00,2019,12.00,138.00,66.00,52.00,15.00,14.00,0.00,25.00,10.00,11.00,82.00,74.80,0.29,0.35,0.11,0.20,0.28,0.00,0.15,0.19,0.14,0.82,0.60
"Membrey, Tim",516.00,2021,21.00,227.00,151.00,85.00,34.00,26.00,12.00,22.00,18.00,10.00,92.50,77.20,0.44,0.83,0.19,0.55,0.63,0.01,0.12,0.33,0.22,0.92,0.63
"Membrey, Tim",516.00,2020,18.00,129.00,83.00,55.00,20.00,9.00,3.00,27.00,11.00,9.00,87.00,67.40,0.43,0.66,0.20,0.41,0.25,0.01,0.23,0.26,0.31,0.85,0.50
"Membrey, Tim",516.00,2019,22.00,181.00,124.00,105.00,44.00,17.00,0.00,37.00,17.00,7.00,88.00,70.50,0.38,0.66,0.23,0.58,0.34,0.00,0.22,0.32,0.09,0.89,0.56
"Menadue, Connor",517.00,2021,7.00,54.00,36.00,49.00,0.00,0.00,0.00,9.00,6.00,2.00,72.60,57.70,0.10,0.20,0.11,0.00,0.00,0.00,0.05,0.11,0.04,0.69,0.46
"Menadue, Connor",517.00,2019,6.00,62.00,19.00,23.00,0.00,0.00,0.00,13.00,5.00,3.00,77.80,56.20,0.13,0.10,0.05,0.00,0.00,0.00,0.08,0.09,0.04,0.77,0.44
"Menegola, Sam",518.00,2021,23.00,324.00,125.00,209.00,12.00,12.00,0.00,52.00,11.00,24.00,81.50,86.80,0.63,0.69,0.47,0.19,0.29,0.00,0.28,0.20,0.52,0.79,0.71
"Menegola, Sam",518.00,2020,21.00,261.00,118.00,184.00,16.00,5.00,0.00,32.00,3.00,14.00,84.00,100.90,0.88,0.94,0.68,0.33,0.14,0.00,0.27,0.07,0.48,0.81,0.79
"Menegola, Sam",518.00,2019,12.00,127.00,58.00,101.00,3.00,6.00,0.00,38.00,7.00,8.00,76.90,76.30,0.27,0.31,0.22,0.04,0.12,0.00,0.22,0.13,0.10,0.76,0.61
"Menzel, Daniel",519.00,2019,7.00,47.00,27.00,22.00,7.00,8.00,0.00,9.00,5.00,6.00,74.10,48.40,0.10,0.14,0.05,0.09,0.16,0.00,0.05,0.09,0.08,0.73,0.38
"Merrett, Zach",520.00,2021,23.00,361.00,97.00,364.00,4.00,7.00,0.00,112.00,41.00,26.00,82.50,110.60,0.70,0.54,0.82,0.06,0.17,0.00,0.61,0.76,0.57,0.80,0.90
"Merrett, Zach",520.00,2020,16.00,221.00,69.00,199.00,2.00,2.00,0.00,55.00,15.00,12.00,82.40,115.70,0.74,0.55,0.74,0.04,0.06,0.00,0.47,0.35,0.41,0.79,0.92
"Merrett, Zach",520.00,2019,23.00,338.00,90.00,313.00,8.00,10.00,0.00,124.00,41.00,11.00,76.80,107.50,0.71,0.48,0.69,0.11,0.20,0.00,0.73,0.77,0.14,0.76,0.86
"Miers, Gryan",521.00,2021,15.00,130.00,58.00,102.00,12.00,7.00,0.00,23.00,12.00,4.00,82.70,62.60,0.25,0.32,0.23,0.19,0.17,0.00,0.12,0.22,0.09,0.80,0.50
"Miers, Gryan",521.00,2020,21.00,188.00,93.00,97.00,19.00,6.00,0.00,33.00,12.00,8.00,87.90,76.00,0.63,0.74,0.36,0.39,0.17,0.00,0.28,0.28,0.28,0.86,0.57
"Miers, Gryan",521.00,2019,25.00,229.00,98.00,156.00,28.00,19.00,0.00,48.00,18.00,9.00,84.70,66.50,0.48,0.52,0.34,0.37,0.38,0.00,0.28,0.34,0.12,0.85,0.53
"Mihocek, Brody",522.00,2021,21.00,178.00,123.00,50.00,34.00,34.00,0.00,35.00,16.00,19.00,86.40,63.80,0.35,0.68,0.11,0.55,0.83,0.00,0.19,0.30,0.41,0.85,0.51
"Mihocek, Brody",522.00,2020,18.00,110.00,68.00,48.00,25.00,9.00,0.00,33.00,12.00,17.00,85.40,61.30,0.37,0.54,0.18,0.51,0.25,0.00,0.28,0.28,0.59,0.83,0.45
"Mihocek, Brody",522.00,2019,24.00,213.00,141.00,102.00,36.00,26.00,0.00,49.00,29.00,15.00,88.40,70.30,0.45,0.75,0.22,0.47,0.52,0.00,0.29,0.55,0.19,0.89,0.56
"Milera, Wayne",523.00,2020,2.00,17.00,7.00,13.00,0.00,0.00,0.00,2.00,0.00,1.00,82.00,64.40,0.06,0.06,0.05,0.00,0.00,0.00,0.02,0.00,0.03,0.79,0.47
"Milera, Wayne",523.00,2019,17.00,184.00,93.00,125.00,6.00,7.00,0.00,52.00,9.00,10.00,80.30,77.10,0.39,0.49,0.28,0.08,0.14,0.00,0.31,0.17,0.13,0.80,0.62
"Miles, Anthony",524.00,2019,17.00,238.00,65.00,126.00,6.00,9.00,0.00,66.00,38.00,19.00,73.10,85.40,0.50,0.35,0.28,0.08,0.18,0.00,0.39,0.72,0.24,0.72,0.68
"Miller, Touk",525.00,2021,21.00,334.00,95.00,334.00,8.00,8.00,1.00,149.00,35.00,26.00,84.90,122.10,0.65,0.52,0.75,0.13,0.20,0.00,0.81,0.65,0.57,0.83,1.00
"Miller, Touk",525.00,2020,17.00,177.00,50.00,163.00,3.00,4.00,0.00,88.00,31.00,14.00,82.40,100.70,0.60,0.40,0.61,0.06,0.11,0.00,0.75,0.72,0.48,0.79,0.79
"Miller, Touk",525.00,2019,18.00,183.00,81.00,219.00,4.00,3.00,0.00,103.00,18.00,18.00,81.90,90.70,0.39,0.43,0.48,0.05,0.06,0.00,0.61,0.34,0.23,0.82,0.73
"Mills, Callum",526.00,2021,18.00,256.00,107.00,239.00,6.00,1.00,0.00,95.00,22.00,11.00,81.20,109.60,0.50,0.59,0.54,0.10,0.02,0.00,0.51,0.41,0.24,0.79,0.90
"Mills, Callum",526.00,2020,15.00,164.00,77.00,107.00,0.00,1.00,0.00,49.00,18.00,15.00,89.30,92.30,0.55,0.62,0.40,0.00,0.03,0.00,0.42,0.42,0.52,0.88,0.72
"Mills, Callum",526.00,2019,22.00,231.00,136.00,174.00,1.00,0.00,0.00,58.00,6.00,12.00,86.00,75.30,0.49,0.72,0.38,0.01,0.00,0.00,0.34,0.11,0.15,0.87,0.60
"Minchington, Darren",527.00,2020,4.00,24.00,6.00,15.00,2.00,2.00,0.00,5.00,1.00,1.00,76.80,47.50,0.08,0.05,0.06,0.04,0.06,0.00,0.04,0.02,0.03,0.72,0.33
"Mirra, David",528.00,2019,4.00,46.00,23.00,24.00,0.00,0.00,0.00,12.00,5.00,3.00,87.00,74.80,0.10,0.12,0.05,0.00,0.00,0.00,0.07,0.09,0.04,0.88,0.60
"Mitchell, Tom",529.00,2021,22.00,321.00,98.00,433.00,8.00,5.00,0.00,105.00,24.00,29.00,83.90,115.10,0.62,0.54,0.97,0.13,0.12,0.00,0.57,0.44,0.63,0.82,0.94
"Mitchell, Tom",529.00,2020,17.00,172.00,52.00,257.00,2.00,1.00,0.00,75.00,20.00,18.00,88.30,107.70,0.58,0.42,0.96,0.04,0.03,0.00,0.64,0.47,0.62,0.87,0.85
"Moore, Callum",530.00,2020,2.00,2.00,2.00,4.00,0.00,0.00,3.00,4.00,0.00,3.00,72.50,18.80,0.01,0.02,0.01,0.00,0.00,0.01,0.03,0.00,0.10,0.66,0.08
"Moore, Darcy",531.00,2021,13.00,153.00,107.00,68.00,4.00,1.00,0.00,12.00,9.00,16.00,93.20,73.10,0.30,0.59,0.15,0.06,0.02,0.00,0.06,0.17,0.35,0.93,0.59
"Moore, Darcy",531.00,2020,18.00,146.00,87.00,92.00,0.00,0.00,0.00,14.00,13.00,11.00,91.90,63.80,0.49,0.70,0.34,0.00,0.00,0.00,0.12,0.30,0.38,0.91,0.47
"Moore, Darcy",531.00,2019,17.00,159.00,79.00,93.00,0.00,1.00,0.00,26.00,17.00,17.00,81.10,57.10,0.34,0.42,0.20,0.00,0.02,0.00,0.15,0.32,0.22,0.81,0.45
"Moore, Dylan",532.00,2021,20.00,160.00,76.00,147.00,27.00,11.00,0.00,58.00,27.00,9.00,79.70,70.40,0.31,0.42,0.33,0.44,0.27,0.00,0.31,0.50,0.20,0.77,0.57
"Moore, Dylan",532.00,2020,3.00,18.00,14.00,22.00,2.00,1.00,0.00,5.00,2.00,0.00,80.00,72.90,0.06,0.11,0.08,0.04,0.03,0.00,0.04,0.05,0.00,0.76,0.55
"Moore, Dylan",532.00,2019,7.00,36.00,31.00,47.00,2.00,2.00,0.00,20.00,5.00,5.00,68.90,54.10,0.08,0.16,0.10,0.03,0.04,0.00,0.12,0.09,0.06,0.67,0.43
"Morris, Josh",533.00,2021,5.00,4.00,1.00,2.00,0.00,1.00,0.00,5.00,3.00,0.00,24.00,8.60,0.01,0.01,0.00,0.00,0.02,0.00,0.03,0.06,0.00,0.12,0.05
"Morris, Josh",533.00,2020,4.00,14.00,5.00,9.00,1.00,2.00,0.00,6.00,1.00,2.00,67.80,31.90,0.05,0.04,0.03,0.02,0.06,0.00,0.05,0.02,0.07,0.60,0.19
"Morrison, Harry",534.00,2021,15.00,124.00,67.00,107.00,7.00,2.00,0.00,34.00,7.00,14.00,72.40,62.10,0.24,0.37,0.24,0.11,0.05,0.00,0.18,0.13,0.30,0.69,0.50
"Morrison, Harry",534.00,2020,11.00,92.00,38.00,64.00,0.00,1.00,0.00,19.00,5.00,8.00,80.30,65.50,0.31,0.30,0.24,0.00,0.03,0.00,0.16,0.12,0.28,0.77,0.48
"Morrison, Harry",534.00,2019,9.00,64.00,27.00,52.00,0.00,1.00,0.00,29.00,4.00,5.00,76.10,53.70,0.14,0.14,0.11,0.00,0.02,0.00,0.17,0.08,0.06,0.75,0.42
"Mosquito, Irving",535.00,2020,4.00,15.00,9.00,17.00,2.00,4.00,0.00,7.00,1.00,2.00,65.30,45.30,0.05,0.07,0.06,0.04,0.11,0.00,0.06,0.02,0.07,0.57,0.31
"Motlop, Steven",536.00,2021,19.00,169.00,81.00,128.00,13.00,8.00,0.00,47.00,13.00,11.00,80.50,66.30,0.33,0.45,0.29,0.21,0.20,0.00,0.25,0.24,0.24,0.78,0.53
"Motlop, Steven",536.00,2020,14.00,84.00,33.00,65.00,13.00,2.00,0.00,24.00,4.00,11.00,72.60,56.10,0.28,0.26,0.24,0.27,0.06,0.00,0.21,0.09,0.38,0.67,0.40
"Motlop, Steven",536.00,2019,14.00,129.00,49.00,95.00,7.00,5.00,0.00,39.00,7.00,7.00,77.90,65.20,0.27,0.26,0.21,0.09,0.10,0.00,0.23,0.13,0.09,0.77,0.52
"Mumford, Shane",537.00,2021,14.00,44.00,19.00,98.00,4.00,0.00,364.00,68.00,27.00,26.00,77.90,71.00,0.08,0.10,0.22,0.06,0.00,0.45,0.37,0.50,0.57,0.75,0.57
"Mumford, Shane",537.00,2020,10.00,14.00,11.00,66.00,1.00,0.00,206.00,35.00,14.00,28.00,83.20,61.10,0.05,0.09,0.25,0.02,0.00,0.35,0.30,0.33,0.97,0.80,0.44
"Mumford, Shane",537.00,2019,20.00,58.00,26.00,132.00,0.00,3.00,618.00,84.00,35.00,78.00,83.10,63.70,0.12,0.14,0.29,0.00,0.06,0.60,0.50,0.66,1.00,0.83,0.51
"Mundy, David",538.00,2021,22.00,248.00,68.00,305.00,15.00,7.00,0.00,87.00,18.00,21.00,76.20,89.00,0.48,0.38,0.69,0.24,0.17,0.00,0.47,0.33,0.46,0.73,0.72
"Mundy, David",538.00,2020,16.00,131.00,33.00,159.00,4.00,1.00,0.00,59.00,7.00,9.00,71.00,82.10,0.44,0.26,0.59,0.08,0.03,0.00,0.50,0.16,0.31,0.65,0.63
"Mundy, David",538.00,2019,22.00,230.00,60.00,272.00,8.00,7.00,0.00,86.00,12.00,20.00,75.30,80.20,0.49,0.32,0.60,0.11,0.14,0.00,0.51,0.23,0.26,0.74,0.64
"Murdoch, Jordan",539.00,2019,14.00,129.00,46.00,57.00,1.00,3.00,0.00,32.00,13.00,4.00,82.80,55.50,0.27,0.24,0.13,0.01,0.06,0.00,0.19,0.25,0.05,0.83,0.44
"Murphy, Lachlan",540.00,2021,15.00,100.00,25.00,76.00,9.00,15.00,0.00,34.00,22.00,9.00,73.70,48.50,0.19,0.14,0.17,0.15,0.37,0.00,0.18,0.41,0.20,0.70,0.39
"Murphy, Lachlan",540.00,2020,12.00,57.00,17.00,54.00,7.00,8.00,0.00,38.00,14.00,7.00,79.60,54.70,0.19,0.14,0.20,0.14,0.22,0.00,0.32,0.33,0.24,0.76,0.39
"Murphy, Lachlan",540.00,2019,21.00,133.00,58.00,92.00,19.00,15.00,0.00,68.00,33.00,11.00,77.00,55.10,0.28,0.31,0.20,0.25,0.30,0.00,0.40,0.62,0.14,0.76,0.44
"Murphy, Marc",541.00,2021,15.00,115.00,47.00,76.00,8.00,4.00,0.00,24.00,8.00,4.00,60.30,52.10,0.22,0.26,0.17,0.13,0.10,0.00,0.13,0.15,0.09,0.54,0.42
"Murphy, Marc",541.00,2020,17.00,178.00,63.00,135.00,4.00,7.00,0.00,37.00,11.00,18.00,81.60,83.00,0.60,0.50,0.50,0.08,0.19,0.00,0.32,0.26,0.62,0.78,0.63
