Player,ID,Season,GM,KI,MK,HB,GL,BH,HO,TK,FF,FA,%P,FantasyAve
"Hardwick, Blake",307,2021,20.00,312.00,108.00,106.00,0.00,2.00,0.00,41.00,22.00,10.00,85.10,81.50
"Hardwick, Blake",307,2020,16.00,139.00,45.00,67.00,1.00,0.00,0.00,21.00,2.00,7.00,82.80,59.10
"Hardwick, Blake",307,2019,22.00,258.00,99.00,124.00,2.00,2.00,0.00,69.00,14.00,11.00,85.20,72.30
"Harmes, James",308,2021,18.00,152.00,52.00,222.00,7.00,10.00,0.00,94.00,20.00,24.00,76.10,79.60
"Harmes, James",308,2020,13.00,87.00,30.00,105.00,2.00,2.00,0.00,27.00,8.00,15.00,76.40,62.10
"Harmes, James",308,2019,22.00,274.00,82.00,264.00,12.00,16.00,0.00,113.00,25.00,32.00,83.30,93.90
"Hartigan, Kyle",309,2021,19.00,106.00,66.00,95.00,0.00,0.00,2.00,16.00,15.00,28.00,95.60,37.00
"Hartigan, Kyle",309,2020,12.00,68.00,37.00,43.00,0.00,0.00,0.00,18.00,8.00,8.00,89.70,47.60
"Hartigan, Kyle",309,2019,19.00,119.00,79.00,76.00,0.00,0.00,0.00,18.00,12.00,10.00,87.90,42.10
"Hartlett, Hamish",310,2021,10.00,85.00,33.00,66.00,2.00,2.00,0.00,22.00,8.00,11.00,71.70,56.30
"Hartlett, Hamish",310,2020,19.00,174.00,69.00,107.00,2.00,1.00,0.00,53.00,16.00,11.00,82.50,75.70
"Hartlett, Hamish",310,2019,11.00,132.00,48.00,80.00,0.00,2.00,0.00,35.00,13.00,5.00,83.30,76.40
"Hartley, Michael",311,2021,3.00,39.00,14.00,17.00,1.00,1.00,0.00,5.00,1.00,3.00,89.30,70.70
"Hartley, Michael",311,2020,2.00,20.00,3.00,8.00,0.00,0.00,0.00,5.00,1.00,2.00,98.50,62.50
"Hartley, Michael",311,2019,3.00,28.00,17.00,15.00,0.00,0.00,4.00,6.00,0.00,7.00,93.70,57.30
"Hately, Jackson",312,2021,3.00,18.00,7.00,17.00,0.00,2.00,0.00,12.00,1.00,1.00,58.00,52.30
"Hately, Jackson",312,2020,6.00,47.00,28.00,35.00,0.00,0.00,0.00,14.00,2.00,2.00,76.50,72.30
"Hately, Jackson",312,2019,7.00,60.00,33.00,52.00,2.00,1.00,0.00,24.00,5.00,8.00,78.60,67.60
"Hawkins, Tom",313,2021,25.00,215.00,129.00,127.00,62.00,37.00,92.00,50.00,14.00,35.00,96.00,75.80
"Hawkins, Tom",313,2020,21.00,172.00,114.00,87.00,49.00,36.00,45.00,40.00,7.00,18.00,95.60,90.50
"Hawkins, Tom",313,2019,24.00,203.00,126.00,106.00,56.00,32.00,28.00,37.00,14.00,24.00,92.70,70.20
"Hayden, Kyron",314,2021,3.00,14.00,8.00,7.00,0.00,0.00,0.00,6.00,4.00,5.00,69.00,31.00
"Hayden, Kyron",314,2020,8.00,38.00,22.00,41.00,0.00,0.00,0.00,12.00,3.00,7.00,74.60,45.60
"Hayes, Will",315,2020,2.00,7.00,2.00,13.00,0.00,0.00,0.00,6.00,0.00,1.00,70.50,46.30
"Hayes, Will",315,2019,9.00,77.00,36.00,63.00,4.00,1.00,0.00,30.00,5.00,10.00,77.00,65.00
"Haynes, Nick",316,2021,21.00,253.00,156.00,120.00,1.00,1.00,0.00,17.00,14.00,13.00,82.50,72.20
"Haynes, Nick",316,2020,17.00,208.00,121.00,64.00,0.00,0.00,0.00,23.00,13.00,7.00,88.90,88.20
"Haynes, Nick",316,2019,23.00,318.00,181.00,114.00,1.00,3.00,0.00,35.00,11.00,10.00,85.90,80.70
"Hayward, Will",317,2021,20.00,134.00,81.00,74.00,28.00,15.00,0.00,60.00,15.00,18.00,77.80,58.90
"Hayward, Will",317,2020,16.00,87.00,54.00,74.00,10.00,3.00,0.00,37.00,11.00,12.00,84.30,59.10
"Hayward, Will",317,2019,13.00,89.00,43.00,58.00,12.00,16.00,0.00,35.00,9.00,8.00,77.70,55.80
"Heeney, Isaac",318,2021,21.00,222.00,119.00,111.00,36.00,21.00,1.00,41.00,22.00,16.00,81.00,77.20
"Heeney, Isaac",318,2020,6.00,53.00,29.00,33.00,7.00,7.00,0.00,15.00,6.00,1.00,87.70,88.30
"Heeney, Isaac",318,2019,22.00,237.00,126.00,204.00,26.00,15.00,1.00,85.00,27.00,20.00,82.50,89.80
"Henderson, Lachie",319,2021,21.00,230.00,146.00,92.00,3.00,2.00,0.00,26.00,20.00,19.00,99.50,66.60
"Henderson, Lachie",319,2020,14.00,137.00,90.00,46.00,1.00,0.00,0.00,17.00,3.00,13.00,93.50,72.40
"Henderson, Lachie",319,2019,6.00,53.00,29.00,22.00,1.00,0.00,0.00,8.00,3.00,3.00,86.20,53.70
"Henderson, Ricky",320,2020,7.00,55.00,37.00,50.00,0.00,0.00,0.00,11.00,3.00,1.00,77.10,75.00
"Henderson, Ricky",320,2019,22.00,333.00,159.00,208.00,12.00,8.00,0.00,46.00,13.00,13.00,81.30,96.80
"Henry, Jack",321,2021,24.00,217.00,150.00,119.00,7.00,2.00,10.00,43.00,17.00,8.00,95.00,64.90
"Henry, Jack",321,2020,21.00,157.00,82.00,48.00,1.00,0.00,0.00,35.00,7.00,19.00,83.50,54.10
"Henry, Jack",321,2019,23.00,175.00,97.00,66.00,0.00,4.00,0.00,34.00,7.00,9.00,81.00,46.40
"Henry, Liam",322,2021,17.00,106.00,37.00,47.00,10.00,9.00,0.00,18.00,13.00,10.00,72.80,38.10
"Henry, Liam",322,2020,3.00,16.00,8.00,6.00,1.00,3.00,0.00,4.00,1.00,0.00,72.30,45.80
"Henry, Oliver",323,2021,10.00,61.00,44.00,30.00,7.00,8.00,0.00,9.00,4.00,1.00,69.30,46.20
"Heppell, Dyson",324,2021,19.00,276.00,132.00,194.00,2.00,1.00,0.00,47.00,15.00,12.00,86.00,94.30
"Heppell, Dyson",324,2020,3.00,15.00,4.00,25.00,1.00,1.00,0.00,3.00,4.00,2.00,78.00,51.70
"Heppell, Dyson",324,2019,18.00,230.00,98.00,243.00,4.00,5.00,0.00,52.00,22.00,11.00,80.70,94.20
"Heron, Jacob",325,2019,5.00,26.00,14.00,31.00,0.00,0.00,0.00,12.00,0.00,1.00,81.00,45.40
"Hewett, George",326,2021,21.00,160.00,74.00,216.00,0.00,0.00,0.00,71.00,12.00,15.00,78.60,66.00
"Hewett, George",326,2020,6.00,29.00,11.00,54.00,1.00,0.00,0.00,19.00,2.00,3.00,80.70,63.10
"Hewett, George",326,2019,22.00,190.00,56.00,291.00,1.00,0.00,0.00,98.00,21.00,28.00,82.20,75.20
"Hibberd, Michael",327,2021,17.00,127.00,58.00,100.00,0.00,0.00,0.00,35.00,16.00,10.00,82.50,51.80
"Hibberd, Michael",327,2020,14.00,135.00,62.00,79.00,1.00,0.00,0.00,14.00,13.00,6.00,81.50,72.00
"Hibberd, Michael",327,2019,19.00,197.00,75.00,127.00,0.00,2.00,0.00,29.00,16.00,13.00,81.70,61.30
"Hibberd, Mitchell",328,2020,5.00,31.00,7.00,38.00,0.00,2.00,0.00,23.00,3.00,6.00,79.80,67.30
"Hickey, Tom",329,2021,21.00,193.00,60.00,154.00,10.00,7.00,506.00,45.00,25.00,38.00,80.70,82.40
"Hickey, Tom",329,2020,3.00,6.00,5.00,10.00,0.00,0.00,42.00,3.00,0.00,2.00,58.00,42.10
"Hickey, Tom",329,2019,20.00,120.00,58.00,129.00,9.00,2.00,388.00,51.00,13.00,37.00,71.60,67.10
"Higgins, Jack",330,2021,19.00,161.00,79.00,131.00,27.00,16.00,0.00,42.00,20.00,12.00,82.40,69.10
"Higgins, Jack",330,2020,10.00,89.00,36.00,56.00,5.00,7.00,0.00,17.00,16.00,6.00,82.30,73.80
"Higgins, Jack",330,2019,13.00,120.00,39.00,97.00,9.00,4.00,0.00,39.00,1.00,5.00,81.60,67.00
"Higgins, Shaun",331,2021,18.00,157.00,80.00,177.00,4.00,12.00,0.00,49.00,11.00,13.00,70.00,70.50
"Higgins, Shaun",331,2020,17.00,186.00,63.00,177.00,4.00,1.00,0.00,50.00,14.00,15.00,84.70,95.20
"Higgins, Shaun",331,2019,17.00,222.00,64.00,261.00,10.00,11.00,0.00,49.00,15.00,14.00,80.40,95.30
"Highmore, Tom",332,2021,13.00,97.00,66.00,75.00,0.00,0.00,0.00,31.00,10.00,13.00,67.80,56.50
"Hill, Bobby",333,2021,17.00,113.00,33.00,41.00,14.00,12.00,0.00,48.00,10.00,4.00,72.00,47.40
"Hill, Bobby",333,2020,5.00,28.00,10.00,15.00,4.00,5.00,0.00,11.00,3.00,4.00,64.40,52.00
"Hill, Bobby",333,2019,8.00,49.00,18.00,29.00,7.00,5.00,0.00,22.00,4.00,3.00,66.30,48.60
"Hill, Bradley",334,2021,22.00,279.00,86.00,155.00,3.00,1.00,0.00,50.00,6.00,21.00,84.50,71.20
"Hill, Bradley",334,2020,19.00,201.00,63.00,92.00,2.00,3.00,0.00,27.00,5.00,12.00,84.30,70.30
"Hill, Bradley",334,2019,22.00,392.00,81.00,160.00,6.00,8.00,0.00,50.00,7.00,13.00,86.80,88.70
"Hill, Stephen",335,2020,12.00,96.00,40.00,61.00,0.00,0.00,0.00,21.00,7.00,6.00,81.10,62.80
"Himmelberg, Elliott",336,2021,8.00,42.00,25.00,29.00,8.00,6.00,14.00,8.00,10.00,7.00,77.40,43.50
"Himmelberg, Elliott",336,2020,11.00,58.00,33.00,48.00,9.00,10.00,36.00,20.00,11.00,3.00,83.90,62.60
"Himmelberg, Elliott",336,2019,7.00,38.00,24.00,29.00,8.00,4.00,43.00,23.00,7.00,8.00,83.70,59.10
"Himmelberg, Harry",337,2021,24.00,194.00,108.00,107.00,36.00,19.00,5.00,46.00,22.00,21.00,91.30,62.60
"Himmelberg, Harry",337,2020,16.00,96.00,43.00,57.00,15.00,4.00,14.00,27.00,14.00,15.00,86.00,55.90
"Himmelberg, Harry",337,2019,25.00,169.00,105.00,128.00,38.00,12.00,4.00,48.00,19.00,26.00,88.70,58.20
"Hind, Nick",338,2021,22.00,365.00,114.00,127.00,4.00,2.00,0.00,45.00,19.00,19.00,83.70,84.50
"Hind, Nick",338,2020,10.00,56.00,17.00,42.00,6.00,5.00,0.00,28.00,6.00,11.00,73.10,53.60
"Hind, Nick",338,2019,11.00,86.00,22.00,34.00,11.00,10.00,0.00,21.00,3.00,8.00,74.50,48.30
"Hinge, Mitch",339,2021,1.00,6.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,44.00,30.00
"Hinge, Mitch",339,2020,1.00,10.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,83.00,67.50
"Hinge, Mitch",339,2019,2.00,16.00,6.00,12.00,1.00,0.00,0.00,3.00,4.00,1.00,71.50,54.50
"Hipwood, Eric",340,2021,16.00,118.00,79.00,51.00,26.00,20.00,0.00,20.00,12.00,17.00,83.90,56.90
"Hipwood, Eric",340,2020,19.00,147.00,79.00,40.00,24.00,19.00,0.00,17.00,13.00,17.00,92.00,62.60
"Hipwood, Eric",340,2019,23.00,182.00,107.00,51.00,35.00,29.00,1.00,42.00,13.00,31.00,84.70,56.40
"Hodge, Luke",341,2019,22.00,278.00,128.00,94.00,0.00,2.00,0.00,39.00,14.00,24.00,85.40,68.50
"Hogan, Jesse",342,2021,9.00,74.00,57.00,41.00,20.00,9.00,0.00,11.00,6.00,7.00,83.40,70.30
"Hogan, Jesse",342,2020,7.00,41.00,37.00,30.00,5.00,4.00,0.00,4.00,3.00,2.00,93.70,60.90
"Hogan, Jesse",342,2019,12.00,93.00,72.00,84.00,13.00,10.00,3.00,10.00,8.00,3.00,85.40,66.10
"Holman, Nick",343,2021,16.00,111.00,67.00,94.00,10.00,5.00,0.00,72.00,15.00,15.00,74.60,65.30
"Holman, Nick",343,2020,12.00,48.00,27.00,73.00,2.00,0.00,0.00,41.00,6.00,11.00,82.60,54.20
"Holman, Nick",343,2019,12.00,75.00,25.00,98.00,7.00,5.00,0.00,61.00,16.00,13.00,84.00,63.70
"Holmes, Max",344,2021,12.00,54.00,24.00,64.00,1.00,7.00,0.00,32.00,3.00,4.00,50.20,41.20
"Hombsch, Jack",345,2019,18.00,105.00,65.00,55.00,0.00,0.00,0.00,27.00,10.00,12.00,88.60,39.00
"Honey, Josh",346,2021,5.00,24.00,13.00,12.00,6.00,3.00,0.00,6.00,2.00,1.00,57.00,39.40
"Honey, Josh",346,2020,1.00,3.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,63.00,27.50
"Hooker, Cale",347,2021,18.00,106.00,65.00,100.00,33.00,24.00,10.00,27.00,12.00,18.00,84.70,56.20
"Hooker, Cale",347,2020,8.00,43.00,37.00,46.00,3.00,3.00,0.00,6.00,4.00,5.00,90.40,57.20
"Hooker, Cale",347,2019,18.00,178.00,136.00,135.00,4.00,2.00,2.00,15.00,16.00,13.00,88.90,70.90
"Hopper, Jacob",348,2021,23.00,311.00,72.00,296.00,10.00,7.00,0.00,88.00,29.00,39.00,80.10,90.10
"Hopper, Jacob",348,2020,17.00,159.00,40.00,168.00,1.00,7.00,0.00,71.00,22.00,18.00,75.60,88.10
"Hopper, Jacob",348,2019,23.00,303.00,73.00,296.00,10.00,11.00,0.00,95.00,39.00,30.00,76.60,92.20
"Hore, Marty",349,2019,14.00,145.00,69.00,73.00,1.00,0.00,0.00,21.00,12.00,8.00,80.20,61.90
"Horlin-Smith, George",350,2019,7.00,41.00,17.00,42.00,2.00,2.00,0.00,17.00,5.00,6.00,76.60,46.70
"Hosie, Lachlan",351,2020,5.00,24.00,12.00,15.00,3.00,1.00,0.00,4.00,4.00,2.00,75.00,42.80
"Hoskin-Elliott, Will",352,2021,20.00,213.00,124.00,101.00,13.00,2.00,0.00,45.00,6.00,14.00,84.90,71.90
"Hoskin-Elliott, Will",352,2020,18.00,123.00,85.00,72.00,11.00,8.00,0.00,17.00,7.00,7.00,80.60,62.20
"Hoskin-Elliott, Will",352,2019,19.00,196.00,128.00,87.00,19.00,8.00,0.00,33.00,10.00,8.00,84.70,72.90
"Houli, Bachar",353,2021,12.00,159.00,77.00,116.00,1.00,0.00,0.00,40.00,8.00,5.00,81.90,91.60
"Houli, Bachar",353,2020,13.00,131.00,48.00,111.00,0.00,1.00,0.00,28.00,6.00,7.00,80.00,82.40
"Houli, Bachar",353,2019,22.00,362.00,141.00,250.00,1.00,0.00,0.00,58.00,24.00,9.00,84.80,102.00
"Houston, Dan",354,2021,23.00,313.00,110.00,168.00,7.00,6.00,0.00,56.00,10.00,15.00,76.00,80.10
"Houston, Dan",354,2020,17.00,211.00,71.00,82.00,1.00,3.00,0.00,49.00,17.00,7.00,83.00,89.00
"Houston, Dan",354,2019,21.00,271.00,90.00,179.00,6.00,5.00,0.00,65.00,11.00,22.00,82.10,80.30
"Howard, Dougal",355,2021,21.00,256.00,102.00,68.00,0.00,1.00,1.00,25.00,14.00,15.00,94.40,61.00
"Howard, Dougal",355,2020,19.00,159.00,76.00,38.00,1.00,1.00,3.00,23.00,9.00,17.00,92.20,55.30
"Howard, Dougal",355,2019,15.00,114.00,67.00,60.00,10.00,6.00,11.00,22.00,13.00,9.00,84.50,54.30
"Howe, Daniel",356,2021,20.00,249.00,109.00,124.00,8.00,5.00,0.00,40.00,18.00,17.00,75.10,75.10
"Howe, Daniel",356,2020,5.00,36.00,16.00,17.00,2.00,0.00,0.00,5.00,3.00,1.00,80.20,55.50
"Howe, Daniel",356,2019,12.00,111.00,53.00,83.00,1.00,2.00,0.00,44.00,19.00,16.00,80.10,67.80
"Howe, Jeremy",357,2021,8.00,98.00,46.00,41.00,1.00,0.00,0.00,19.00,6.00,5.00,81.90,73.40
"Howe, Jeremy",357,2020,4.00,66.00,26.00,20.00,0.00,0.00,0.00,8.00,3.00,3.00,92.00,106.90
"Howe, Jeremy",357,2019,21.00,268.00,142.00,96.00,1.00,0.00,0.00,30.00,19.00,9.00,86.60,73.30
"Hrovat, Nathan",358,2019,5.00,29.00,13.00,48.00,0.00,2.00,0.00,8.00,4.00,0.00,71.40,52.00
"Hughes, Ethan",359,2021,8.00,75.00,29.00,64.00,0.00,1.00,0.00,12.00,6.00,5.00,79.90,60.00
"Hughes, Ethan",359,2020,17.00,140.00,79.00,77.00,0.00,0.00,0.00,20.00,11.00,9.00,84.20,64.30
"Hughes, Ethan",359,2019,21.00,176.00,100.00,159.00,2.00,2.00,0.00,27.00,15.00,21.00,81.30,58.10
"Hunt, Jayden",360,2021,20.00,179.00,64.00,95.00,2.00,3.00,0.00,49.00,16.00,19.00,75.20,54.50
"Hunt, Jayden",360,2020,6.00,27.00,10.00,8.00,10.00,2.00,0.00,7.00,4.00,2.00,71.30,44.80
"Hunt, Jayden",360,2019,21.00,157.00,77.00,95.00,21.00,10.00,0.00,46.00,8.00,21.00,83.30,55.10
"Hunter, Lachie",361,2021,25.00,326.00,125.00,220.00,10.00,7.00,0.00,60.00,34.00,9.00,84.20,84.30
"Hunter, Lachie",361,2020,10.00,137.00,54.00,116.00,4.00,8.00,0.00,24.00,11.00,6.00,87.20,115.80
"Hunter, Lachie",361,2019,23.00,332.00,150.00,279.00,5.00,9.00,0.00,53.00,25.00,10.00,90.20,97.80
"Hunter, Paul",362,2021,7.00,18.00,5.00,29.00,2.00,0.00,113.00,28.00,5.00,13.00,68.40,47.10
"Hurley, Michael",363,2020,14.00,154.00,86.00,66.00,0.00,0.00,0.00,5.00,9.00,12.00,92.90,75.40
"Hurley, Michael",363,2019,19.00,272.00,151.00,96.00,0.00,0.00,0.00,9.00,10.00,11.00,88.80,77.60
"Hurn, Shannon",364,2021,15.00,260.00,103.00,67.00,0.00,0.00,0.00,24.00,9.00,5.00,70.30,87.50
"Hurn, Shannon",364,2020,17.00,205.00,87.00,66.00,0.00,0.00,0.00,26.00,7.00,7.00,81.00,80.70
"Hurn, Shannon",364,2019,21.00,386.00,154.00,104.00,0.00,2.00,0.00,31.00,18.00,17.00,83.50,91.50
"Hutchesson, Tom",365,2020,1.00,4.00,2.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,55.00,36.30
"Hutchings, Mark",366,2021,4.00,23.00,9.00,15.00,0.00,0.00,0.00,8.00,1.00,0.00,60.00,39.80
"Hutchings, Mark",366,2020,3.00,15.00,5.00,9.00,0.00,0.00,0.00,4.00,0.00,0.00,59.00,39.20
"Hutchings, Mark",366,2019,18.00,130.00,52.00,85.00,1.00,5.00,0.00,42.00,15.00,10.00,75.90,48.90
"Idun, Connor",367,2021,23.00,173.00,124.00,114.00,0.00,0.00,0.00,41.00,15.00,11.00,84.90,55.00
"Idun, Connor",367,2020,2.00,9.00,5.00,8.00,0.00,0.00,0.00,1.00,2.00,1.00,83.50,38.10
"Idun, Connor",367,2019,1.00,5.00,3.00,3.00,0.00,0.00,0.00,2.00,1.00,2.00,69.00,33.00
"Impey, Jarman",368,2021,13.00,181.00,70.00,107.00,2.00,0.00,0.00,33.00,16.00,4.00,81.50,85.80
"Impey, Jarman",368,2020,5.00,22.00,13.00,24.00,2.00,3.00,0.00,9.00,1.00,5.00,75.40,47.50
"Impey, Jarman",368,2019,17.00,184.00,83.00,97.00,7.00,3.00,0.00,47.00,22.00,13.00,77.60,71.20
"Jack, Kieren",369,2019,8.00,56.00,17.00,24.00,4.00,3.00,0.00,25.00,5.00,4.00,71.10,48.40
"Jackson, Luke",370,2021,24.00,107.00,72.00,201.00,16.00,9.00,255.00,48.00,24.00,11.00,75.30,61.80
"Jackson, Luke",370,2020,6.00,19.00,9.00,33.00,3.00,2.00,29.00,8.00,7.00,3.00,75.30,47.70
"Jacobs, Sam",371,2020,7.00,34.00,15.00,23.00,2.00,0.00,172.00,19.00,4.00,3.00,81.60,80.00
"Jacobs, Sam",371,2019,5.00,30.00,12.00,27.00,0.00,3.00,178.00,13.00,5.00,5.00,81.00,80.60
"Jarvis, Ben",372,2020,1.00,3.00,3.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,60.00,33.80
"Jeffrey, Joel",373,2021,4.00,19.00,6.00,6.00,2.00,4.00,0.00,4.00,1.00,2.00,68.80,28.50
"Jeka, Emerson",374,2021,4.00,13.00,7.00,13.00,2.00,2.00,0.00,4.00,1.00,0.00,80.80,29.30
"Jenkins, Josh",375,2020,1.00,8.00,3.00,6.00,0.00,0.00,0.00,4.00,1.00,0.00,87.00,77.50
"Jenkins, Josh",375,2019,11.00,100.00,56.00,36.00,22.00,17.00,68.00,18.00,15.00,6.00,87.30,75.10
"Jetta, Lewis",376,2020,6.00,62.00,22.00,24.00,1.00,2.00,0.00,16.00,1.00,4.00,85.20,75.20
"Jetta, Lewis",376,2019,22.00,283.00,82.00,93.00,0.00,0.00,0.00,33.00,8.00,16.00,85.10,62.40
"Jetta, Neville",377,2021,5.00,20.00,13.00,20.00,0.00,0.00,0.00,7.00,4.00,2.00,70.80,33.00
"Jetta, Neville",377,2020,6.00,14.00,6.00,23.00,0.00,0.00,0.00,8.00,5.00,6.00,69.00,26.00
"Jetta, Neville",377,2019,7.00,39.00,19.00,36.00,0.00,0.00,0.00,20.00,10.00,13.00,78.70,42.40
"Jiath, Changkuoth",378,2021,16.00,172.00,93.00,152.00,0.00,2.00,0.00,26.00,18.00,22.00,79.90,72.30
"Jiath, Changkuoth",378,2020,5.00,27.00,13.00,21.00,0.00,0.00,0.00,8.00,1.00,5.00,75.00,45.00
"Jiath, Changkuoth",378,2019,2.00,10.00,7.00,19.00,0.00,0.00,0.00,5.00,1.00,1.00,82.50,53.50
"Johannisen, Jason",379,2021,25.00,152.00,67.00,99.00,15.00,12.00,0.00,41.00,9.00,7.00,71.50,44.40
"Johannisen, Jason",379,2020,17.00,165.00,66.00,102.00,6.00,5.00,0.00,29.00,7.00,3.00,81.90,77.40
"Johannisen, Jason",379,2019,20.00,285.00,83.00,152.00,6.00,6.00,0.00,44.00,8.00,5.00,83.20,81.00
"Johnson, Aidyn",380,2019,1.00,4.00,1.00,8.00,0.00,0.00,0.00,5.00,1.00,0.00,77.00,52.00
"Jok, Tom",381,2019,1.00,6.00,5.00,6.00,0.00,0.00,0.00,3.00,1.00,0.00,89.00,58.00
"Jonas, Tom",382,2021,24.00,260.00,133.00,94.00,0.00,0.00,0.00,37.00,21.00,19.00,95.70,61.60
"Jonas, Tom",382,2020,19.00,138.00,76.00,68.00,0.00,1.00,0.00,30.00,7.00,14.00,93.40,56.80
"Jonas, Tom",382,2019,18.00,197.00,95.00,86.00,0.00,0.00,0.00,36.00,9.00,15.00,93.70,64.20
"Jones, Chayce",383,2021,15.00,128.00,43.00,58.00,1.00,3.00,0.00,19.00,6.00,15.00,73.60,45.00
"Jones, Chayce",383,2020,15.00,64.00,22.00,58.00,6.00,1.00,0.00,28.00,14.00,15.00,80.10,41.00
"Jones, Chayce",383,2019,8.00,48.00,16.00,41.00,3.00,8.00,0.00,18.00,8.00,5.00,68.10,45.60
"Jones, Harry",384,2021,16.00,77.00,57.00,40.00,20.00,6.00,4.00,21.00,7.00,6.00,77.80,42.80
"Jones, Harry",384,2020,1.00,3.00,1.00,8.00,0.00,0.00,0.00,4.00,1.00,3.00,76.00,45.00
"Jones, Jamaine",385,2021,15.00,64.00,21.00,37.00,11.00,3.00,0.00,47.00,11.00,6.00,56.10,38.60
"Jones, Jamaine",385,2020,2.00,13.00,5.00,8.00,0.00,1.00,0.00,8.00,4.00,2.00,79.00,63.10
"Jones, Lachie",386,2021,6.00,44.00,22.00,37.00,1.00,0.00,0.00,9.00,4.00,5.00,72.20,50.50
"Jones, Liam",387,2021,19.00,178.00,105.00,41.00,0.00,1.00,0.00,19.00,24.00,16.00,95.50,51.80
"Jones, Liam",387,2020,17.00,111.00,72.00,24.00,0.00,2.00,0.00,24.00,9.00,15.00,95.10,48.50
"Jones, Liam",387,2019,13.00,87.00,62.00,29.00,0.00,0.00,0.00,29.00,12.00,15.00,91.80,45.20
"Jones, Nathan",388,2021,8.00,50.00,23.00,45.00,2.00,3.00,0.00,12.00,3.00,4.00,61.00,45.40
"Jones, Nathan",388,2020,8.00,50.00,23.00,54.00,1.00,3.00,0.00,13.00,4.00,1.00,72.50,60.80
"Jones, Nathan",388,2019,22.00,241.00,83.00,210.00,8.00,5.00,0.00,53.00,13.00,17.00,82.60,73.60
"Jones, Zak",389,2021,13.00,163.00,49.00,141.00,4.00,2.00,0.00,57.00,17.00,13.00,72.80,88.50
"Jones, Zak",389,2020,16.00,157.00,47.00,147.00,5.00,8.00,0.00,57.00,14.00,15.00,78.30,89.10
"Jones, Zak",389,2019,17.00,217.00,68.00,163.00,3.00,7.00,0.00,66.00,12.00,25.00,81.10,82.80
"Jong, Lin",390,2021,1.00,2.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,17.00
"Jong, Lin",390,2020,3.00,12.00,10.00,29.00,0.00,1.00,1.00,9.00,2.00,5.00,71.70,62.10
"Jordon, James",391,2021,25.00,178.00,64.00,185.00,6.00,6.00,0.00,97.00,18.00,9.00,56.00,60.70
"Joyce, Darragh",392,2021,5.00,36.00,13.00,11.00,0.00,0.00,4.00,4.00,2.00,4.00,81.60,35.80
"Joyce, Darragh",392,2019,3.00,27.00,5.00,17.00,0.00,0.00,0.00,6.00,2.00,8.00,92.00,44.00
"Joyce, Jesse",393,2020,1.00,9.00,3.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,74.00,62.50
"Joyce, Jesse",393,2019,16.00,147.00,66.00,92.00,1.00,0.00,0.00,33.00,11.00,11.00,79.60,58.70
"Keane, Mark",394,2021,4.00,31.00,23.00,25.00,0.00,1.00,0.00,1.00,0.00,7.00,86.00,49.00
"Keane, Mark",394,2020,1.00,5.00,1.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,79.00,33.80
"Keath, Alex",395,2021,23.00,161.00,110.00,117.00,0.00,1.00,13.00,43.00,20.00,18.00,94.50,52.10
"Keath, Alex",395,2020,18.00,113.00,70.00,66.00,1.00,1.00,0.00,15.00,12.00,8.00,95.40,51.10
"Keath, Alex",395,2019,18.00,188.00,112.00,106.00,1.00,0.00,4.00,30.00,14.00,16.00,84.80,67.10
"Keays, Ben",396,2021,22.00,350.00,82.00,269.00,12.00,8.00,0.00,133.00,26.00,33.00,84.70,107.90
"Keays, Ben",396,2020,16.00,147.00,47.00,118.00,3.00,5.00,0.00,53.00,9.00,14.00,86.30,79.70
"Keays, Ben",396,2019,2.00,15.00,7.00,12.00,0.00,2.00,0.00,6.00,1.00,4.00,80.00,52.50
"Keeffe, Lachlan",397,2021,8.00,57.00,37.00,22.00,1.00,0.00,19.00,16.00,4.00,5.00,92.90,50.50
"Keeffe, Lachlan",397,2020,13.00,66.00,47.00,50.00,0.00,0.00,0.00,11.00,4.00,6.00,91.10,45.10
"Keeffe, Lachlan",397,2019,10.00,53.00,36.00,28.00,6.00,3.00,15.00,17.00,6.00,9.00,86.40,42.40
"Keilty, Declan",398,2019,2.00,6.00,3.00,9.00,0.00,0.00,7.00,8.00,1.00,3.00,80.50,38.00
"Kelly, Jake",399,2021,20.00,214.00,102.00,95.00,0.00,0.00,0.00,42.00,21.00,17.00,89.90,63.80
"Kelly, Jake",399,2020,15.00,86.00,44.00,39.00,0.00,0.00,0.00,38.00,10.00,11.00,87.70,49.80
"Kelly, Jake",399,2019,22.00,214.00,114.00,142.00,0.00,1.00,0.00,60.00,13.00,16.00,85.30,67.00
"Kelly, Josh",400,2021,23.00,333.00,82.00,268.00,16.00,15.00,0.00,128.00,23.00,17.00,83.20,103.30
"Kelly, Josh",400,2020,14.00,177.00,42.00,132.00,5.00,8.00,0.00,58.00,16.00,8.00,85.50,105.60
"Kelly, Josh",400,2019,18.00,287.00,69.00,220.00,14.00,11.00,0.00,96.00,20.00,7.00,81.10,110.30
